File,Sentence,String
CNN19980213.2130.0155,4,"In a bit of television diplomacy, Iraq 's deputy foreign minister responded from Baghdad in <duration less than one hour <pad><pad><pad><pad>1<pad><pad><pad>>, saying Washington would break international law by attacking without UN approval. "
CNN19980213.2130.0155,5,The united states is not authorized to use force before going to the council. 
CNN19980213.2130.0155,6,"President Clinton, meantime, glossed over stern warnings from Moscow on <date thursday <pad><pad><pad><pad>neutro 4 dayw<pad><pad>> that US air strikes against Iraq could do serious harm to relations with the Kremlin. "
CNN19980213.2130.0155,7,We 're trying to find a diplomatic solution. 
CNN19980213.2130.0155,8,"And I hope that, whatever happens <date today <pad><pad><pad><pad>suma 0 d<pad><pad>>, that our relationships with Russia will continue to be productive and constructive and strong, because that 's very important to the future of our peoples. "
CNN19980213.2130.0155,9,One contrary view of the issue presented itself to the president as he arrived in Philadelphia later in <date the day <pad><pad><pad>suma 0 d<pad><pad><pad>>. 
CNN19980213.2130.0155,10,"Nevertheless, the president said Washington would use force if diplomacy fails to force Saddam Hussein to back down. "
CNN19980213.2130.0155,11,"The Russian foreign minister, meanwhile, sought to soften the harsh words of his military counterpart, saying on <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>> that Russia <date now <pad><pad><pad><pad><pad><pad>present<pad><pad>> feels the US must hold off at least until UN secretary general Kofi Annan visits Baghdad in a last-ditch effort at diplomacy. "
CNN19980213.2130.0155,12,Annan has no trip planned so far. 
CNN19980213.2130.0155,13,"Meanwhile, secretary of state Madeleine Albright, Berger and defense secretary William Cohen announced plans to travel to an unnamed city in the US heartland <date next week <pad><pad><pad><pad>suma 1 w<pad><pad>>, to explain to the American people just why military force will be necessary if diplomacy fails. "
CNN19980213.2130.0155,14,"Steve Hurst, CNN, the state department. "
CNN19980222.1130.0084,0,"CNN headline news, I 'm Sachi Koto. "
CNN19980222.1130.0084,1,Diplomacy appears to be making headway in resolving the united nation 's standoff with Iraq. 
CNN19980222.1130.0084,2,"A UN spokesman says UN secretary general Kofi Annan is on the verge of a breakthrough, but added it 's not done yet. "
CNN19980222.1130.0084,3,Annan wrapped up a <duration three hour <pad><pad><pad><pad>3<pad><pad><pad>> meeting with Iraqi president Saddam Hussein in Baghdad <date today <pad><pad><pad><pad>suma 0 d<pad><pad>>. 
CNN19980222.1130.0084,4,He 's expected to meet with Iraqi deputy prime minister Tariq Aziz <date later this afternoon <pad><pad><pad>neutro 0 d<pad><pad><pad>taf>. 
CNN19980222.1130.0084,5,One major sticking point has been Iraq 's proposal to open it 's presidential sites for <duration no more than sixty days <pad><pad><pad>60<pad><pad><pad><pad>>. 
CNN19980222.1130.0084,6,The UN security council insists any deal must allow UN inspectors unrestricted access to all suspected weapons sites. 
CNN19980223.1130.0960,0,"Despite the recent possibility of military conflict with Iraq, oil prices have been falling, that 's because of a worldwide glut of oil. "
CNN19980223.1130.0960,1,"Now with a diplomatic solution to the crisis seemingly at hand, get set for oil prices from the Brent north sea variety to light swede crude to fall further. "
CNN19980223.1130.0960,2,Oil prices have come down from <date the middle of october 1997 10<pad><pad><pad><pad><pad><pad><pad>> from a twenty-two dollar barrel level down to the fourteen dollars we ' re seeing <date today <pad><pad><pad><pad>suma 0 d<pad><pad>>. 
CNN19980223.1130.0960,3,that ' s built up a heck of a momentum and that momentum will look to increase. 
CNN19980223.1130.0960,4,ah next up is that thirteen dollar a barrel level we saw in <date the winter of nineteen ninety-four 1994<pad><pad><pad><pad><pad>wi<pad><pad>>. 
CNN19980223.1130.0960,5,Weakened oil prices have already made life easier for motorists at the gas pump. 
CNN19980223.1130.0960,6,Gas prices fell nearly two cents a gallon over <duration the last two weeks <pad><pad>2<pad><pad><pad><pad><pad>>. 
CNN19980223.1130.0960,7,That according to the Lundberg survey of ten thousand gas stations nationwide. 
NYT19980206.0460,0,"WASHINGTON _ The economy created jobs at a surprisingly robust pace in <date january <pad>01<pad><pad><pad><pad><pad><pad><pad>>, the government reported on <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>>, evidence that America 's economic stamina has withstood any disruptions caused so far by the financial tumult in Asia. "
NYT19980206.0460,1,"The Bureau of Labor Statistics said the economy added 358,000 jobs <date last month <pad><pad><pad><pad>resta 1 m<pad><pad>>, far above the 235,000 forecast by economists. "
NYT19980206.0460,2,It was the third consecutive month that job generation has been exceptionally strong. 
NYT19980206.0460,3,"With growing opportunities for work drawing more people into the labor force, the unemployment rate remained at 4.7 percent <date last month <pad><pad><pad><pad>resta 1 m<pad><pad>>, just a notch above its quarter-century low. "
NYT19980206.0460,4,The demand for workers also led employers to raise wages again <date last month <pad><pad><pad><pad>resta 1 m<pad><pad>>. 
NYT19980206.0460,5,"Average hourly earnings of production and nonsupervisory employees rose 4 cents, to $12.51. "
NYT19980206.0460,6,"The gain left wages 3.8 percent higher than <date a year earlier <pad><pad><pad><pad>resta 1 y<pad><pad>>, extending a trend that has given back to workers some of the earning power they lost to inflation in <date the last decade <pad><pad><pad><pad><pad><pad><pad>19 8>. "
NYT19980206.0460,7,But economists said the wage increase was not enough to raise any concerns about higher inflation. 
NYT19980206.0460,8,"And because the Federal Reserve has made clear that it expects the economy to slow in <date coming months <pad><pad><pad><pad><pad><pad>future<pad><pad>> as ripple effects from Asia reach the United States, investors disregarded the large jobs gains, betting that neither a rise in interest rates nor resurgent inflation is looming. "
NYT19980206.0460,9,"Stocks rose, pushing the Dow Jones industrial average up 72.24 points, to 8,189.49, leaving the index within 70 points of its record high set on <date aug. 6 <pad>08<pad>06<pad><pad><pad><pad><pad>>. In the bond market, a sensitive barometer of inflation anxiety, prices edged up, pushing down the yield on the benchmark 30-year Treasury bond to 5.92 percent from 5.93 percent. "
NYT19980206.0460,10,"` ` Job creation is sturdy and we have effective price stability, ' ' said Paul McCulley, an economist at UBS Securities. "
NYT19980206.0460,11,"` ` The bottom line is that we 've got a lovely economy. ' ' With potential inflation counterbalanced by worries about possible price declines, the Fed and its chairman, Alan Greenspan, have suggested that they intend to keep interest rates unchanged until the economy tilts clearly in one direction or another. "
NYT19980206.0460,12,"The job figures for <date january <pad>01<pad><pad><pad><pad><pad><pad><pad>> extended a surge in employment gains that began <date last fall <pad><pad><pad><pad>resta xxxx fa<pad><pad>>, just when the labor market had showed signs of cooling. "
NYT19980206.0460,13,"After accounting for a small downward revision <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>> to <date december <pad>12<pad><pad><pad><pad><pad><pad><pad>> 's figures, the economy has been creating jobs at a rate of 358,000 a month for <duration the last four months <pad>4<pad><pad><pad><pad><pad><pad>> _ and 381,000 over <duration the last three months <pad>3<pad><pad><pad><pad><pad><pad>> _ after averaging 242,000 for <duration the first nine months <pad>9<pad><pad><pad><pad><pad><pad>> of <date 1997 1997<pad><pad><pad><pad><pad><pad><pad><pad>>. "
NYT19980206.0460,14,The surge in jobs reflects a remarkable confluence of positive and self-reinforcing economic forces. 
NYT19980206.0460,15,"Inflation has been almost nonexistent, and consumer confidence has been extremely strong. "
NYT19980206.0460,16,"After a short, sharp drop when Asia 's financial problems first became clear, the stock market has rebounded and corporate profits have remained healthy. "
NYT19980206.0460,17,"Long-term interest rates, an important indicator of economic stability, have fallen in <date the last few months <pad><pad><pad><pad><pad><pad>past<pad><pad>>. "
NYT19980206.0460,18,"Lower rates have helped invigorate housing and other interest-sensitive sectors of the economy by making loans more affordable, and have allowed companies to continue investing heavily in more efficient equipment. "
NYT19980206.0460,19,The likelihood that the federal budget will soon move from deficit into surplus has further improved the outlook. 
NYT19980206.0460,20,"The less money the government needs to borrow, the more is freed for private investment. "
NYT19980206.0460,21,President Clinton welcomed the job figures at a news conference <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>>. 
NYT19980206.0460,22,"His advisers said the results reflected not just from balancing the budget, but also initiatives like improved access to education and training and the opening of foreign markets to trade. "
NYT19980206.0460,23,"` ` There are enormous economic and social benefits from our nation 's high-employment economy, ' ' said Janet Yellen, the chairwoman of the White House 's Council of Economic Advisers. "
NYT19980206.0460,24,"Some of the biggest employment gains came in the construction industry, which added 92,000 jobs in <date january <pad>01<pad><pad><pad><pad><pad><pad><pad>>. "
NYT19980206.0460,25,"The increase reflected the strength of the housing industry, which has been helped not just by declining interest rates but also by unusually warm weather. "
NYT19980206.0460,26,"Service industries also showed solid job gains, as did manufacturers, two areas expected to be hardest hit when the effects of the Asian crisis hit the American economy. "
NYT19980206.0460,27,"The major harm from Asia is likely to come from the plunge in the value of many Asian currencies relative to the dollar, a situation that is expected to lead to a surge of inexpensive imports into the United States, hurting American competitors. "
NYT19980206.0460,28,And the weakness of the Asian economies is also likely to lead to decreased demand for American exports. 
NYT19980206.0460,29,"` ` The economy has been running on the fumes of the strength from before the Asia shock, ' ' McCulley said. "
NYT19980206.0460,30,"` ` Those fumes will exhaust themselves, and the manufacturing sector is going to start getting beat up in the spring. ' ' The figures showed the unemployment rate for adult men declined to 3.8 percent <date last month <pad><pad><pad><pad>resta 1 m<pad><pad>> from 4.1 percent in <date december <pad>12<pad><pad><pad><pad><pad><pad><pad>>, the lowest figure for almost two decades. "
NYT19980206.0460,31,"The rate for adult women rose 0.4 percent, to 4.4 percent. "
NYT19980206.0460,32,"For the first time, the Labor Department broke out unemployment by education level as well as gender, age and race. "
NYT19980206.0460,33,The analysis showed unemployment rates dropped steadily with higher levels of education. 
NYT19980206.0460,34,"Among people with less than a high school education, the rate in <date january <pad>01<pad><pad><pad><pad><pad><pad><pad>> was 7.2 percent. "
NYT19980206.0460,35,"Among high school graduates, the rate was 3.9 percent, and college graduates, 1.9 percent. "
NYT19980206.0466,0,"WASHINGTON _ Following are statements made <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>> and <date thursday <pad><pad><pad><pad>neutro 4 dayw<pad><pad>> by Lawrence Wechsler, a lawyer for the White House secretary, Betty Currie; the White House; White House spokesman Mike McCurry, and President Clinton in response to an article in The New York Times on <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>> about her statements regarding a meeting with the president: Wechsler on <date thursday <pad><pad><pad><pad>neutro 4 dayw<pad><pad>> ` ` Without commenting on the allegations raised in this article, to the extent that there is any implication or suggestion that Mrs. Currie was aware of any legal or ethical impropriety by anyone, that implication or suggestion is entirely inaccurate. ' ' White House on <date thursday <pad><pad><pad><pad>neutro 4 dayw<pad><pad>> ` ` For <duration the past few weeks <pad><pad>x<pad><pad><pad><pad><pad>> we ' ve been subjected to false leaks designed to mislead both reporters and the American public. "
NYT19980206.0466,1,"We 're not going to dignify the latest false leak with a response. ' ' McCurry on <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>> ` ` I want to be absolutely clear, to the extent there is any implication or the slightest suggestion that Mrs. Currie believes that the President or anyone else tried to influence her recollection, that is absolutely false and a mischaracterization of the facts. "
NYT19980206.0466,2,I am shocked and dismayed by the numerous leaks regarding Mrs. Currie 's grand jury testimony. ' ' Clinton on <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>>. 
NYT19980206.0466,3,"` ` Once again, I never asked anybody to do anything but tell the truth. "
NYT19980206.0466,4,I know about the stories <date today <pad><pad><pad><pad>suma 0 d<pad><pad>>. 
NYT19980206.0466,5,I was pleased that Ms. Currie 's lawyers stated unambiguously <time this morning <pad><pad><pad>neutro 0 d<pad><pad><pad>tmo> _ unambiguously _ that she 's not aware of any unethical conduct. 
NYT19980212.0019,0,"NEW YORK _ A Brooklyn woman who was watching her clothes dry in a laundromat was killed <time thursday evening <pad><pad><pad>neutro 4 dayw<pad><pad><pad>tev> when two would-be robbers emptied their pistols into the store, the police said. "
NYT19980212.0019,1,"The men appeared in the store at 469 Vermont St. in Brownsville <time around 7:15 p.m. <pad><pad><pad><pad><pad><pad>19 15<pad><pad>>, after the victim, Linda Sanders, 35, had finished her cleaning and was waiting for her clothes to dry, detectives said. "
NYT19980212.0019,2,"` ` It looks as though they panicked, ' ' a detective, speaking on condition of anonymity, said of the robbers. "
NYT19980212.0019,3,` ` They intended to rob the place. 
NYT19980212.0019,4,"There were four or five people inside, and they just started firing. ' ' Ms. Sanders was hit several times and was pronounced dead at the scene. "
NYT19980212.0019,5,"The other customers fled, and the police said it did not appear that anyone else was injured. "
NYT19980212.0019,6,"The men took no money from their victim or from the establishment, said Detective Joseph Pentangelo, a Police Department spokesman. "
NYT19980212.0019,7,"Victor Miranda, who lives in Ms. Sanders ' apartment building at 405 Williams Ave., said the laundry machines in the building were removed <date a few years ago x<pad><pad><pad><pad><pad><pad><pad>> to make room for management offices. "
NYT19980424.0421,0,"The New York Times said in an editorial on Saturday, <date april 25 1998 04<pad>25<pad><pad><pad><pad><pad>>: The Supreme Court took a detour <date this week <pad><pad><pad><pad>neutro 0 w<pad><pad>> from the core principle of gender fairness it vindicated <date two years ago <pad><pad><pad><pad>resta 02 y<pad><pad>> in its ruling invalidating the use of sexual stereotypes to justify denying women admission to the Virginia Military Institute. "
NYT19980424.0421,1,"By a 6-3 vote, the court upheld a discriminatory immigration law that gives a child born overseas to an unmarried American woman a better chance at citizenship than a child born to an unmarried American man. "
NYT19980424.0421,2,"Under the statute, a child born abroad to an unwed American mother is automatically considered a U.S. citizen. "
NYT19980424.0421,3,But the child of an unwed American father has no citizenship rights unless the father takes the affirmative step of acknowledging paternity and formally agrees to provide support until the child turns 18. 
NYT19980424.0421,4,"The majority 's views were expressed in three separate opinions, the most disquieting of which was written by a liberal member, Justice John Paul Stevens, and joined by a conservative, Chief Justice William Rehnquist. "
NYT19980424.0421,5,"The opinion, which found the gender distinction reasonable, relied heavily on outmoded generalities about family roles, including the flawed presumption that mothers have a closer relationship to their children than fathers do. "
NYT19980424.0421,6,"As Justice Stephen Breyer asked in a strong dissent, ` ` what sense does it make ' ' to apply citizenship barriers ` ` only to fathers and not to mothers in today 's world _ where paternity can readily be proved and where women and men both are likely to earn a living in the workplace ? ' ' Justices Sandra Day O'Connor and Anthony Kennedy seemed to agree that the law amounted to unconstitutional sex discrimination. "
NYT19980424.0421,7,"Butinstead of providing the votes to strike it down, they chose to uphold it on the flimsy ground that because the sex of the parent and not the child made the difference under the law, the plaintiff did not have standing to bring the case. "
NYT19980424.0421,8,"The Justice Department, which supported the statute, did not cover itself with glory either. "
NYT19980424.0421,9,"The department retreated from its position in the VMI case when it argued that the government could not make policy based on stereotypes ` ` even when those stereotypes reflect <date current <pad><pad><pad><pad><pad><pad>present<pad><pad>> realities. ' ' As for the court, it managed with its splintered ruling to cast doubt both on the constitutionality of the immigration provisions it upheld and on its true commitment to fighting gender stereotypes. "
PRI19980115.2000.0186,0,"Former savings and loan chief, Charles Keating, is facing more legal troubles in California. "
PRI19980115.2000.0186,1,A federal appeals court has reinstated his state convictions for securities fraud. 
PRI19980115.2000.0186,2,NPR 's Elaine Corey has more from San Francisco. 
PRI19980115.2000.0186,3,In <date nineteen ninety-one 1991<pad><pad><pad><pad><pad><pad><pad><pad>> Charles Keating was convicted in state court of helping to defraud thousands of investors who bought high risk junk bonds sold by Keating 's employees at Lincoln savings and loan. 
PRI19980115.2000.0186,4,The bonds became worthless when the bankrupt thrift was seized by government regulators. 
PRI19980115.2000.0186,5,Keating 's convictions were thrown out in <date nineteen ninety-six 1996<pad><pad><pad><pad><pad><pad><pad><pad>> on a technicality. 
PRI19980115.2000.0186,6,And on that basis Keating was released from prison before he was eligible for parole. 
PRI19980115.2000.0186,7,<date now <pad><pad><pad><pad><pad><pad>present<pad><pad>> the ninth US circuit court of appeals has ruled that the original appeal was flawed since it brought up issues that had not been raised before. 
PRI19980115.2000.0186,8,"That means the convictions stand, a ruling likely to send Keating 's lawyers back to state court where they must start over with a new appeal. "
PRI19980115.2000.0186,9,"Elaine Corey, NPR news, San Francisco. "
PRI19980121.2000.2591,0,Now for <date today <pad><pad><pad><pad>suma 0 d<pad><pad>> 's geography quiz. 
PRI19980121.2000.2591,1,We 're off in search of an ancient and exotic city. 
PRI19980121.2000.2591,2,"An officially sanctioned one, too. "
PRI19980121.2000.2591,3,UNESCO declared it a protected site for its beauty and its historical significance. 
PRI19980121.2000.2591,4,The city could have used some special protection in <date nineteen seventy-nine 1979<pad><pad><pad><pad><pad><pad><pad><pad>> when the Soviet Union invaded Afghanistan. 
PRI19980121.2000.2591,5,"Most of the city 's monuments were destroyed, including a magnificent tiled mosque, which dominated the skyline for <duration centuries <pad><pad><pad><pad><pad><pad><pad><pad>>. "
PRI19980121.2000.2591,6,"The people here are famous throughout central Asia for their skill in fashioning pottery and tile, glass too. "
PRI19980121.2000.2591,7,Some families have kept their glass working secrets for <duration more than two thousand years <pad><pad><pad><pad><pad><pad><pad><pad>>. 
PRI19980121.2000.2591,8,"Even though this city is in Afghanistan, most people here speak a dialect of the Persian language, and have long standing cultural ties with neighboring Iran. "
PRI19980121.2000.2591,9,Think you got it ? 
PRI19980121.2000.2591,10,"Well, frankly, I do n 't, but the answer is coming up in just <duration a few minutes <pad><pad><pad><pad><pad>x<pad><pad>>. "
PRI19980205.2000.1890,0,"The US is bolstering its military presence in the gulf, as President Clinton discussed the Iraq crisis with the one ally who has backed his threat of force, British prime minister Tony Blair. "
PRI19980205.2000.1890,1,The World 's Nancy Marshall reports on Mr. Blair 's current visit to Washington and the special relationship between the two leaders. 
PRI19980205.2000.1890,2,"President Clinton rolled out the red carpet for prime minister Blair, welcoming him not only as a close ally, but a close friend. "
PRI19980205.2000.1890,3,"Posing for photographers with Clinton, Blair pledged to stand united with the president against Iraq, warning Saddam Hussein that the threat of force is real. "
PRI19980205.2000.1890,4,The British aircraft carrier invincible is <date now <pad><pad><pad><pad><pad><pad>present<pad><pad>> patrolling the Persian Gulf alongside three US vessels. 
PRI19980205.2000.1890,5,Washington and London are virtually alone in warning Iraq of military strikes if it does n 't back down on the weapons inspection issue. 
PRI19980205.2000.1890,6,President Clinton says he and Blair will stand together not just on Iraq but also on arresting the terrorists suspected of blowing up Pan Am flight one oh three over Scotland. 
PRI19980205.2000.1890,7,For The World I 'm Nancy Marshall in Washington. 
PRI19980205.2000.1998,0,Thousands of people in Germany have been demonstrating <date today <pad><pad><pad><pad>suma 0 d<pad><pad>> against the high level of unemployment in the country. 
PRI19980205.2000.1998,1,"Latest figures show a sharp rise, with nearly five million Germans out of work. "
PRI19980205.2000.1998,2,Caroline Wyatt reports. 
PRI19980205.2000.1998,3,"Chanting Helmut Kohl must go the unemployed took to the streets of the German capital, Berlin, mirroring protests around the country. "
PRI19980205.2000.1998,4,Joblessness is <date now <pad><pad><pad><pad><pad><pad>present<pad><pad>> at its highest level in Germany since the second world war. 
PRI19980205.2000.1998,5,"With the general election due <date this september 1998 09<pad><pad><pad><pad><pad><pad><pad>>, record figures could n 't have come at a worst time for Chancellor Kohl. "
PRI19980205.2000.1998,6,His promise to half unemployment by <date the year two thousand 2000<pad><pad><pad><pad><pad><pad><pad><pad>> has <date now <pad><pad><pad><pad><pad><pad>present<pad><pad>> been abandoned. 
PRI19980205.2000.1998,7,And the German electorate appears increasingly eager to dispense with the services of Europe 's longest serving leader. 
PRI19980205.2000.1998,8,"Caroline Wyatt, BBC news, Bonn. "
PRI19980213.2000.0313,0,Officials in California are warning residents that oncoming rains will cause dangerous and unpredictable landslides. 
PRI19980213.2000.0313,1,"From member station KQED, Auncil Martinez reports. "
PRI19980213.2000.0313,2,Experts say the ground is so saturated it cannot absorb any more water. 
PRI19980213.2000.0313,3,So that means soil will fall off in chunks and destroy anything in its path. 
PRI19980213.2000.0313,4,"In Los Angeles that lesson was brought home <date today <pad><pad><pad><pad>suma 0 d<pad><pad>> when tons of earth cascaded down a hillside, ripping two houses from their foundations. "
PRI19980213.2000.0313,5,"No one was hurt, but firefighters ordered the evacuation of nearby homes and said they 'll monitor the shifting ground. "
PRI19980213.2000.0313,6,"In the northern California town of Rio Nido, officials say a football field sized slab of hillside could still break loose at any time and destroy an entire neighborhood. "
PRI19980213.2000.0313,7,"And in San Francisco, a mansion overlooking the Pacific Ocean and the Golden Gate Bridge is slipping toward the sea. "
PRI19980213.2000.0313,8,Forecasters say the picture will get worse because more rains are on the way. 
PRI19980213.2000.0313,9,"For NPR news, I 'm Auncil Martinez reporting. "
PRI19980216.2000.0170,0,"The British government has formally called for Sinn Fein, the IRA 's political wing, to be expelled from the multiparty peace talks on northern Ireland. "
PRI19980216.2000.0170,1,The move had been widely expected after northern Ireland police said they believe the IRA was behind two killings in Belfast <date last week <pad><pad><pad><pad>resta 1 w<pad><pad>>. 
PRI19980216.2000.0170,2,Sinn Fein chairman Mitchell McLaughlin says the party will challenge the move by legal means if they have to. 
PRI19980216.2000.0170,3,We ' re going to fight it. 
PRI19980216.2000.0170,4,"And uh we ' ve already challenged, very strongly, the uh the terms in which this has been presented. "
PRI19980216.2000.0170,5,"But we ' re challenging it on the ground that uh the RUC uh have offered an opinion, and this opinion is going to be used as a mechanism for ejecting us from the talks, and uh that 's a very serious. "
PRI19980216.2000.0170,6,Any decision to expel Sinn Fein must be agreed jointly by the governments of both Britain and the Irish Republic. 
PRI19980306.2000.1675,0,"For The World, this is Pamela McCall in the BBC news room in London. "
PRI19980306.2000.1675,1,More heavy gunfire in the Serbian province of Kosovo. 
PRI19980306.2000.1675,2,It 's <date the second day <pad><pad>x<pad><pad><pad><pad><pad>> of an offensive by the security forces against villages populated by ethnic Albanians. 
PRI19980306.2000.1675,3,BBC correspondent Karyn Coleman reports from Kosovo. 
PRI19980306.2000.1675,4,There were more accounts of people fleeing from the villages near where the offensive was taking place. 
PRI19980306.2000.1675,5,"They were too afraid to stay, fearing the forces may also move their operations further afield. "
PRI19980306.2000.1675,6,"By <time mid afternoon <pad><pad><pad>neutro 0 d<pad><pad><pad>taf>, official Serb sources were saying the operation was over, but that has not yet been confirmed from Belgrade, the capital of Serbia, which is where the whole attack is thought to have been planned. "
PRI19980306.2000.1675,7,The ethnic Albanians here in Kosovo are considerably worried about <date the future <pad><pad><pad><pad><pad><pad>future<pad><pad>> and fear they are witnessing the beginnings of a much wider conflict. 
PRI19980306.2000.1675,8,"Karyn Coleman, BBC news, Pristina. "
SJMN91-06338157,0,"The message to the chief of staff was meant to be taken as a suggestion that Sununu offer to resign, one highly placed source said. "
SJMN91-06338157,1,"Instead, Sununu sought to prove to the president that his supporters outnumber his critics and that he should remain in his post.; One senior official <date monday <pad><pad><pad><pad>neutro 1 dayw<pad><pad>> described the White House as '' a collection of small groups of aides holding their breaths, '' waiting to see whether Sununu survives. "
SJMN91-06338157,2,"One GOP source, reporting on a call from the chief of staff to a Republican leader, said Sununu lamented that '' the noose is tightening around my neck, and I need your help. ''; Another highly placed source said the president 's son met with Sununu <date last week <pad><pad><pad><pad>resta 1 w<pad><pad>> after holding a series of conversations about the structure of the White House staff and of the campaign with other Bush loyalists and GOP activists. "
SJMN91-06338157,3,The source said the younger Bush '' sketched out for Sununu '' problems the president is encountering because of the chief of staff 's tenure.; '' He was told. 
SJMN91-06338157,4,. 
SJMN91-06338157,5,. 
SJMN91-06338157,6,"the handwriting was on the wall, '' the source said <date monday <pad><pad><pad><pad>neutro 1 dayw<pad><pad>>.; That, the source said, was when Sununu started calling congressional Republicans and asking them to tell Bush that the conservative wing of the party, in particular, would object if he were fired.; Officials said the president himself met with Sununu <date sunday <pad><pad><pad><pad>neutro 7 dayw<pad><pad>>. "
SJMN91-06338157,7,A source said the outcome of that session was unclear. 
VOA19980303.1600.0917,0,Nigerian security forces clashed in Lagos with anti-government demonstrators who were protesting calls for military leader Sani Abacha to run for president. 
VOA19980303.1600.0917,1,"Meanwhile, as VOA West Africa Correspondent Purnell Murdock reports, General Abacha 's supporters began a <duration two day <pad><pad><pad>2<pad><pad><pad><pad>> rally in the capital, Abuja, to urge him to compete in <date this year <pad><pad><pad><pad>neutro 0 y<pad><pad>> 's election. "
VOA19980303.1600.0917,2,Nigeria state radio says thousands of people began gathering in the capital Abuja <date early tuesday <pad><pad><pad><pad>neutro 4 dayw<pad><pad>> for the <duration two day <pad><pad><pad>2<pad><pad><pad><pad>> rally supporting General Sani Abacha 's candidacy. 
VOA19980303.1600.0917,3,"Organizers state the <duration two days <pad><pad><pad>2<pad><pad><pad><pad>> of music, dancing, and speeches is expected to draw some two million people. "
VOA19980303.1600.0917,4,"But as supporters of the military leader gathered in the north, riot police deployed in Nigeria 's southern commercial capital Lagos, to break up a protest rally called by the political opposition. "
VOA19980303.1600.0917,5,"Although General Abacha had not publicly announced his candidacy, many people believe an Abacha presidency is a foregone conclusion. "
VOA19980303.1600.0917,6,Some analysts say the outcome of a face off between the police and anti Abacha political groups will be a test of the opposition 's resolve. 
VOA19980303.1600.0917,7,"Purnell Murdock, VOA News. "
VOA19980303.1600.2745,0,"While the expansion of the Internet has been a blessing for researchers, students and the just plain curious, the new opportunities mentioned by Mr. Gates are also being used by some rather unsavory characters. "
VOA19980303.1600.2745,1,A new report says there has been a dramatic rise in the growth of hate groups in the United States over <date the past year <pad><pad><pad><pad>resta 01 y<pad><pad>>. 
VOA19980303.1600.2745,2,And many of them are using the Internet to spread their messages of racial superiority. 
VOA19980303.1600.2745,3,VOA 's Jim Teple has details from our southeast news bureau. 
VOA19980303.1600.2745,4,"The Southern Poverty Law Center, a civil rights monitoring group based in Montgomery, Alabama, has long monitored such groups as the Ku Klux Klan. "
VOA19980303.1600.2745,5,More recently it has followed the growth of the militia movement and church groups that preach a message of white supremacy and anti-semitism. 
VOA19980303.1600.2745,6,"The new study written by Mark Potach, who edits the Southern Poverty Law Center 's Intelligence Report, warns that such groups grew rapidly <date last year <pad><pad><pad><pad>resta 1 y<pad><pad>>, mostly by recruiting younger members. "
VOA19980303.1600.2745,7,Mr. Potach says the growth is surprising since membership in hate groups usually declines during periods of economic prosperity. 
VOA19980303.1600.2745,8,"We in fact have seen hate group numbers dropping through <date the nineties <pad><pad><pad><pad><pad><pad><pad>19 9>, uh but <date this year <pad><pad><pad><pad>neutro 0 y<pad><pad>> they jumped up uh twenty percent, quite a dramatic rise. "
VOA19980303.1600.2745,9,Mark Potach says over four hundred hate groups have been identified and many are becoming increasingly successful at recruiting younger members through the use of Internet web pages and the promotion of racist rock music. 
VOA19980303.1600.2745,10,"The Internet has certainly helped uh hate mongers to organize and uh to feel that they are part of a larger community, even if uh they are essentially uh, you know, angry people sitting in their bedrooms uh all alone. "
VOA19980303.1600.2745,11,"Uh, in addition, white power racist music has become uh quite popular in certain sectors. "
VOA19980303.1600.2745,12,"Uh, there are over fifty thousand CDs <set a year  1<pad><pad><pad><pad><pad><pad><pad>> sold with uh lyrics that are quite uh unbelievable. "
VOA19980303.1600.2745,13,Many of these new members are joining chapters of the so called Christian Identity Movement which cites Biblical scripture as a foundation for a belief in white supremacy and anti-semitism. 
VOA19980303.1600.2745,14,Mark Potach says such members are also intensely attracted to apocalyptical fantasies. 
VOA19980303.1600.2745,15,The approach of <date the year two thousand 2000<pad><pad><pad><pad><pad><pad><pad><pad>> has many of these groups in a kind of millennial frenzy. 
VOA19980303.1600.2745,16,"Uh, uh a- they believe, or at least many of them believe, uh that they are approaching the Battle of Armageddon in which they will be pitted against the uh kind of Satanic forces trying to take over the world. "
VOA19980303.1600.2745,17,"Mr. Potach notes older, more traditional groups like the Ku Klux Klan are also opening new chapters, thanks in part to their ability to use new technologies like the Internet. "
VOA19980303.1600.2745,18,The Federal Bureau of Investigation says it received more than eight thousand reports of hate group crimes <date last year <pad><pad><pad><pad>resta 1 y<pad><pad>>. 
VOA19980303.1600.2745,19,Law enforcement authorities say such reports are likely to increase as police departments are <date now <pad><pad><pad><pad><pad><pad>present<pad><pad>> beginning to more accurately report hate crimes than they have in <date the past <pad><pad><pad><pad><pad><pad>past<pad><pad>>. 
VOA19980303.1600.2745,20,"Jim Teple, VOA News, Miami. "
